interval_id,account,duration,hour_bin,reset,reset_spread,start_at,end_at,start_used,end_used,delta_pp,observations,distinct_times,max_gap_seconds,smallest_step_pp,has_capture_time_proxy,recovery_observations,timing_eligible
2681,A07,604800,496677,1788452699,0,1788037230.050243,1788038203.22295,100.0,100.0,0.0,6,6,374.06943106651306,0.0,1,0,0
2682,A07,604800,496734,1788810531,0,1788245483.678239,1788245792.152647,1.0,1.0,0.0,2,2,308.47440791130066,0.0,0,0,0
2683,A07,604800,496735,1788810531,0,1788246016.632196,1788249428.4862,1.0,2.0,1.0,16,16,352.90399503707886,0.0,1,0,1
2684,A07,604800,496736,1788810531,1,1788249612.607472,1788253038.017992,2.0,3.0,1.0,15,15,427.8035910129547,0.0,1,0,1
2685,A07,604800,496737,1788810531,1,1788253216.892016,1788256613.333772,3.0,5.0,2.0,16,16,338.15539598464966,0.0,1,0,1
2686,A07,604800,496738,1788810531,1,1788256821.044412,1788260251.737501,5.0,13.0,8.0,16,16,321.91002106666565,0.0,1,0,1
2687,A07,604800,496739,1788810531,1,1788260427.583724,1788263812.52942,13.0,24.0,11.0,16,16,327.93983817100525,0.0,1,0,1
2688,A07,604800,496740,1788810531,0,1788264024.739594,1788267461.719829,24.0,34.0,10.0,16,16,333.3676769733429,0.0,1,0,1
2689,A07,604800,496741,1788810531,1,1788267627.082987,1788271047.7278,35.0,43.0,8.0,16,16,339.61218905448914,0.0,1,0,1
2690,A07,604800,496742,1788810531,1,1788271224.698048,1788274649.276764,43.0,51.0,8.0,16,16,343.7785840034485,0.0,1,0,1
2691,A07,604800,496743,1788810531,1,1788274827.683806,1788278250.552898,51.0,65.0,14.0,16,16,309.7390990257263,0.0,1,0,1
2692,A07,604800,496744,1788810531,1,1788278407.467314,1788281807.693022,66.0,81.0,15.0,16,16,360.6327111721039,0.0,1,0,1
2693,A07,604800,496745,1788810531,1,1788282025.835775,1788285425.851293,81.0,95.0,14.0,16,16,356.2299609184265,0.0,1,0,1
2694,A07,604800,496746,1788810531,1,1788285614.140391,1788288962.90511,96.0,100.0,4.0,16,16,423.45044708251953,0.0,1,0,1
2695,A07,604800,496747,1788810531,1,1788289222.603344,1788292669.764991,100.0,100.0,0.0,15,15,482.9155480861664,0.0,1,0,0
2696,A07,604800,496748,1788810531,1,1788292817.413813,1788296128.390048,100.0,100.0,0.0,16,16,314.8167028427124,0.0,1,0,0
2697,A07,604800,496749,1788810531,1,1788296410.177856,1788299762.390849,100.0,100.0,0.0,16,16,309.3361439704895,0.0,1,0,0
2698,A07,604800,496750,1788810531,0,1788300008.301592,1788303394.899955,100.0,100.0,0.0,16,16,308.4582440853119,0.0,1,0,0
2699,A07,604800,496751,1788810531,1,1788303613.730329,1788307024.972526,100.0,100.0,0.0,16,16,308.2176411151886,0.0,1,0,0
2700,A07,604800,496752,1788810531,1,1788307225.837937,1788310655.335883,100.0,100.0,0.0,16,16,309.5312740802765,0.0,1,0,0
2701,A07,604800,496753,1788810531,0,1788310810.533498,1788314134.654944,100.0,100.0,0.0,16,16,453.9053010940552,0.0,1,0,0
2702,A07,604800,496754,1788810531,1,1788314422.542584,1788317866.00397,100.0,100.0,0.0,16,16,542.9817090034485,0.0,1,0,0
2703,A07,604800,496755,1788810531,1,1788318013.705115,1788321263.703089,100.0,100.0,0.0,16,16,390.440721988678,0.0,1,0,0
2704,A07,604800,496756,1788810531,1,1788321621.337279,1788324905.393945,100.0,100.0,0.0,16,16,337.27691102027893,0.0,1,0,0
2705,A07,604800,496757,1788810531,1,1788325209.180582,1788328545.635296,100.0,100.0,0.0,16,16,296.19746804237366,0.0,1,0,0
2706,A07,604800,496758,1788810531,1,1788329156.431593,1788332186.218728,100.0,100.0,0.0,14,14,306.33746790885925,0.0,1,0,0
2707,A07,604800,496759,1788810531,1,1788332422.624198,1788335835.734099,100.0,100.0,0.0,16,16,312.0552167892456,0.0,1,0,0
2708,A07,604800,496760,1788810531,1,1788336018.179294,1788339472.885852,100.0,100.0,0.0,15,15,471.3826570510864,0.0,1,0,0
2709,A07,604800,496761,1788810531,1,1788339627.332499,1788342868.540893,100.0,100.0,0.0,13,13,591.5937769412994,0.0,1,0,0
2710,A07,604800,496762,1788810531,1,1788343218.11677,1788346619.365121,100.0,100.0,0.0,16,16,473.90647888183594,0.0,1,0,0
2711,A07,604800,496763,1788810531,1,1788346821.62637,1788350078.986844,100.0,100.0,0.0,16,16,508.80465602874756,0.0,1,0,0
2712,A07,604800,496764,1788810531,1,1788350419.867128,1788353696.769778,100.0,100.0,0.0,16,16,344.95691108703613,0.0,1,0,0
2713,A07,604800,496765,1788810531,1,1788354013.967303,1788357197.370007,100.0,100.0,0.0,15,15,311.91041803359985,0.0,1,0,0
2714,A07,604800,496766,1788810531,1,1788357623.896999,1788360831.00154,100.0,100.0,0.0,13,13,691.547248840332,0.0,1,0,0
2715,A07,604800,496767,1788810531,1,1788361221.435347,1788364442.027191,100.0,100.0,0.0,16,16,397.5505039691925,0.0,1,0,0
2716,A07,604800,496768,1788810531,1,1788364816.46386,1788368105.020288,100.0,100.0,0.0,16,16,462.7822778224945,0.0,1,0,0
2717,A07,604800,496769,1788810531,1,1788368414.951575,1788371777.131885,100.0,100.0,0.0,16,16,333.11812114715576,0.0,1,0,0
2718,A07,604800,496770,1788810531,1,1788372013.406749,1788375082.537024,100.0,100.0,0.0,16,16,539.8888001441956,0.0,1,0,0
2719,A07,604800,496771,1788810531,1,1788375620.717839,1788378730.67286,100.0,100.0,0.0,16,16,519.44611120224,0.0,1,0,0
2720,A07,604800,496772,1788810531,1,1788379211.677492,1788382369.746929,100.0,100.0,0.0,16,16,482.7091500759125,0.0,1,0,0
2721,A07,604800,496773,1788810531,1,1788382819.713954,1788385996.256033,100.0,100.0,0.0,16,16,438.3043260574341,0.0,1,0,0
2722,A07,604800,496774,1788810531,0,1788386425.166895,1788389629.067774,100.0,100.0,0.0,16,16,410.81664299964905,0.0,1,0,0
2723,A07,604800,496775,1788810531,1,1788390024.446867,1788393253.072703,100.0,100.0,0.0,16,16,387.6892189979553,0.0,1,0,0
2724,A07,604800,496776,1788810531,1,1788393614.609372,1788396923.289843,100.0,100.0,0.0,16,16,367.0702919960022,0.0,1,0,0
2725,A07,604800,496777,1788810531,1,1788397207.749291,1788400510.051732,100.0,100.0,0.0,16,16,358.0661211013794,0.0,1,0,0
2726,A07,604800,496778,1788810531,1,1788400816.763222,1788404139.217802,100.0,100.0,0.0,16,16,305.65371108055115,0.0,1,0,0
2727,A07,604800,496779,1788810531,1,1788404417.780784,1788407772.477885,100.0,100.0,0.0,16,16,305.80996108055115,0.0,1,0,0
2728,A07,604800,496780,1788810531,1,1788408008.942745,1788411112.758256,100.0,100.0,0.0,15,15,526.276869058609,0.0,1,0,0
2729,A07,604800,496781,1788810531,1,1788411609.597656,1788414751.872887,100.0,100.0,0.0,16,16,494.10483407974243,0.0,1,0,0
2730,A07,604800,496782,1788810531,1,1788415207.545739,1788418378.472596,100.0,100.0,0.0,16,16,464.2670519351959,0.0,1,0,0
2731,A07,604800,496783,1788810531,1,1788418822.117244,1788422037.499429,100.0,100.0,0.0,16,16,412.05230593681335,0.0,1,0,0
2732,A07,604800,496784,1788810531,1,1788422428.445111,1788425740.898786,100.0,100.0,0.0,16,16,367.63819098472595,0.0,1,0,0
2733,A07,604800,496785,1788810531,1,1788426020.695382,1788429322.371246,100.0,100.0,0.0,16,16,383.16631507873535,0.0,1,0,0
2734,A07,604800,496786,1788810531,1,1788429625.734646,1788432961.841457,100.0,100.0,0.0,16,16,310.58583402633667,0.0,1,0,0
2735,A07,604800,496787,1788810531,1,1788433214.630579,1788436305.628539,100.0,100.0,0.0,16,16,520.6336879730225,0.0,1,0,0
2736,A07,604800,496788,1788810531,1,1788436816.278714,1788439946.174415,100.0,100.0,0.0,16,16,519.0509150028229,0.0,1,0,0
2737,A07,604800,496789,1788810531,1,1788440415.436283,1788443714.546883,100.0,100.0,0.0,16,16,488.25311183929443,0.0,1,0,0
2738,A07,604800,496790,1788810531,1,1788444026.43976,1788447346.449661,100.0,100.0,0.0,15,15,312.7465229034424,0.0,1,0,0
2739,A07,604800,496791,1788810531,0,1788447653.32729,1788450981.845251,100.0,100.0,0.0,13,13,600.9227638244629,0.0,1,0,0
2740,A07,604800,496792,1788810531,1,1788451224.9665,1788454443.897966,100.0,100.0,0.0,16,16,400.900475025177,0.0,1,0,0
2741,A07,604800,496793,1788810531,1,1788454819.541269,1788458060.40809,100.0,100.0,0.0,16,16,368.5777921676636,0.0,1,0,0
2742,A07,604800,496794,1788810531,1,1788458411.514384,1788461690.305583,100.0,100.0,0.0,16,16,346.4085419178009,0.0,1,0,0
2743,A07,604800,496795,1788810531,1,1788462007.618188,1788465297.222774,100.0,100.0,0.0,16,16,334.21699595451355,0.0,1,0,0
2744,A07,604800,496796,1788810531,1,1788465607.865699,1788468903.420232,100.0,100.0,0.0,16,16,328.71174788475037,0.0,1,0,0
2745,A07,604800,496797,1788810531,1,1788469214.872508,1788472547.861875,100.0,100.0,0.0,16,16,365.68656492233276,0.0,1,0,0
2746,A07,604800,496798,1788810531,1,1788472816.236048,1788476188.465997,100.0,100.0,0.0,16,16,311.6226809024811,0.0,1,0,0
2747,A07,604800,496799,1788810531,1,1788476414.107404,1788479763.405627,100.0,100.0,0.0,15,15,527.7933969497681,0.0,1,0,0
2748,A07,604800,496800,1788810531,0,1788480016.723923,1788483166.340944,100.0,100.0,0.0,16,16,548.674437046051,0.0,1,0,0
2749,A07,604800,496801,1788810531,1,1788483616.611283,1788486814.821026,100.0,100.0,0.0,16,16,439.03431487083435,0.0,1,0,0
2750,A07,604800,496802,1788810531,1,1788487216.033046,1788490452.80588,100.0,100.0,0.0,16,16,396.301992893219,0.0,1,0,0
2751,A07,604800,496803,1788810531,5,1788490821.44177,1788494096.78843,100.0,100.0,0.0,16,16,350.3091859817505,0.0,1,0,0
2752,A07,604800,496804,1788810531,0,1788494424.364615,1788497745.594245,100.0,100.0,0.0,16,16,306.8416860103607,0.0,1,0,0
2753,A07,604800,496805,1788810531,2,1788498034.444968,1788501385.781116,100.0,100.0,0.0,16,16,325.56472611427307,0.0,1,0,0
2754,A07,604800,496806,1788810531,1,1788501627.125468,1788504818.021411,100.0,100.0,0.0,16,16,431.1660649776459,0.0,1,0,0
2755,A07,604800,496807,1788810531,1,1788505209.461201,1788508518.129158,100.0,100.0,0.0,16,16,468.3340940475464,0.0,1,0,0
2756,A07,604800,496808,1788810531,1,1788508825.885378,1788511967.750589,100.0,100.0,0.0,16,16,521.6901121139526,0.0,1,0,0
2757,A07,604800,496809,1788810531,0,1788512419.634411,1788515687.188362,100.0,100.0,0.0,16,16,433.6363699436188,0.0,1,0,0
2758,A07,604800,496810,1788810531,1,1788516027.152887,1788519222.223319,100.0,100.0,0.0,16,16,398.57164907455444,0.0,1,0,0
2759,A07,604800,496811,1788810531,1,1788519625.512747,1788522868.904085,100.0,100.0,0.0,16,16,468.606143951416,0.0,1,0,0
2760,A07,604800,496812,1788810531,1,1788523222.082772,1788526508.854762,100.0,100.0,0.0,16,16,342.6646840572357,0.0,1,0,0
2761,A07,604800,496813,1788810531,1,1788526809.126982,1788530146.491176,100.0,100.0,0.0,16,16,322.9059839248657,0.0,1,0,0
2762,A07,604800,496814,1788810531,1,1788530423.466919,1788533713.368934,100.0,100.0,0.0,17,17,422.06922602653503,0.0,1,0,0
2763,A07,604800,496815,1788810531,1,1788534018.815545,1788537410.669062,100.0,100.0,0.0,16,16,442.246071100235,0.0,1,0,0
2764,A07,604800,496816,1788810531,1,1788537622.175708,1788540955.740316,100.0,100.0,0.0,16,16,476.6310670375824,0.0,1,0,0
2765,A07,604800,496817,1788810531,1,1788541211.519561,1788544700.329356,100.0,100.0,0.0,16,16,438.8497838973999,0.0,1,0,0
2766,A07,604800,496818,1788810531,1,1788544810.727403,1788548173.150395,100.0,100.0,0.0,16,16,496.24448704719543,0.0,1,0,0
2767,A07,604800,496819,1788810531,1,1788548428.374107,1788551935.585748,100.0,100.0,0.0,16,16,452.22886085510254,0.0,1,0,0
2768,A07,604800,496820,1788810531,1,1788552015.606888,1788555267.34397,100.0,100.0,0.0,16,16,584.7377998828888,0.0,1,0,0
2769,A07,604800,496821,1788810531,1,1788555612.928134,1788558918.589497,100.0,100.0,0.0,16,16,413.89555406570435,0.0,1,0,0
2770,A07,604800,496822,1788810531,1,1788559219.973667,1788562558.818055,100.0,100.0,0.0,16,16,472.7589581012726,0.0,1,0,0
2771,A07,604800,496823,1788810531,1,1788562823.652565,1788566205.156564,100.0,100.0,0.0,16,16,309.05189394950867,0.0,1,0,0
2772,A07,604800,496824,1788810531,1,1788566428.000027,1788569898.697494,100.0,100.0,0.0,16,16,372.88623309135437,0.0,1,0,0
2773,A07,604800,496825,1788810531,1,1788570013.529222,1788573494.893495,100.0,100.0,0.0,16,16,406.2653260231018,0.0,1,0,0
2774,A07,604800,496826,1788810531,1,1788573625.621915,1788577135.47827,100.0,100.0,0.0,16,16,308.15772795677185,0.0,1,0,0
2775,A07,604800,496827,1788810531,1,1788577223.368149,1788580779.665466,100.0,100.0,0.0,16,16,309.29754400253296,0.0,1,0,0
2776,A07,604800,496828,1788810531,1,1788580825.246472,1788584118.57669,100.0,100.0,0.0,16,16,354.867329120636,0.0,1,0,0
2777,A07,604800,496829,1788810531,1,1788584409.293141,1788587769.207107,100.0,100.0,0.0,16,16,443.26790499687195,0.0,1,0,0
2778,A07,604800,496830,1788810531,1,1788588016.096091,1788591374.573787,100.0,100.0,0.0,16,16,480.65124797821045,0.0,1,0,0
2779,A07,604800,496831,1788810531,1,1788591625.495299,1788595037.500128,100.0,100.0,0.0,16,16,346.0394151210785,0.0,1,0,0
2780,A07,604800,496832,1788810531,1,1788595211.623262,1788598790.706442,100.0,100.0,0.0,16,16,435.2636749744415,0.0,1,0,0
2781,A07,604800,496833,1788810531,1,1788598812.244162,1788602322.561261,100.0,100.0,0.0,16,16,301.2988328933716,0.0,1,0,0
2782,A07,604800,496834,1788810531,1,1788602425.205223,1788605939.913478,100.0,100.0,0.0,16,16,300.7411370277405,0.0,1,0,0
2783,A07,604800,496835,1788810531,1,1788606020.197068,1788609554.619635,100.0,100.0,0.0,16,16,299.86850595474243,0.0,1,0,0
2784,A07,604800,496836,1788810531,1,1788609619.607514,1788613169.587192,100.0,100.0,0.0,16,16,299.467609167099,0.0,1,0,0
2785,A07,604800,496837,1788810531,1,1788613227.569382,1788616775.312673,100.0,100.0,0.0,16,16,300.66575813293457,0.0,1,0,0
2786,A07,604800,496838,1788810531,1,1788616813.638042,1788620383.7545,100.0,100.0,0.0,16,16,301.5960280895233,0.0,1,0,0
2787,A07,604800,496839,1788810531,1,1788620421.936952,1788623994.985468,100.0,100.0,0.0,16,16,299.3390669822693,0.0,1,0,0
2788,A07,604800,496840,1788810531,1,1788624015.745436,1788627549.506877,100.0,100.0,0.0,16,16,596.8792028427124,0.0,1,0,0
2789,A07,604800,496841,1788810531,1,1788627608.078693,1788630928.857957,100.0,100.0,0.0,16,16,583.952929019928,0.0,1,0,0
2790,A07,604800,496842,1788810531,1,1788631229.312158,1788634555.007277,100.0,100.0,0.0,16,16,303.43705797195435,0.0,1,0,0
2791,A07,604800,496843,1788810531,1,1788634825.644985,1788638170.530095,100.0,100.0,0.0,16,16,538.6594409942627,0.0,1,0,0
2792,A07,604800,496844,1788810531,1,1788638427.263277,1788641970.087638,100.0,100.0,0.0,16,16,485.2271420955658,0.0,1,0,0
2793,A07,604800,496845,1788810531,1,1788642025.724865,1788645304.835576,100.0,100.0,0.0,15,15,311.56434893608093,0.0,1,0,0
2794,A07,604800,496846,1788810531,1,1788645601.189245,1788648991.628314,100.0,100.0,0.0,16,16,589.9983608722687,0.0,1,0,0
2795,A07,604800,496847,1788810531,0,1788649216.658658,1788652776.076291,100.0,100.0,0.0,16,16,563.2317759990692,0.0,1,0,0
2796,A07,604800,496848,1788810531,1,1788652828.506232,1788655918.575003,100.0,100.0,0.0,15,15,510.2351839542389,0.0,1,0,0
2797,A07,604800,496849,1788810531,1,1788656409.188852,1788659856.646592,100.0,100.0,0.0,17,17,462.4677529335022,0.0,1,0,0
2798,A07,604800,496850,1788810531,1,1788660027.132254,1788663503.371151,100.0,100.0,0.0,16,16,445.33118200302124,0.0,1,0,0
2799,A07,604800,496851,1788810531,1,1788663623.002265,1788667117.646835,100.0,100.0,0.0,18,16,410.19013595581055,0.0,1,2,0
2800,A07,604800,496852,1788810531,1,1788667225.609874,1788670775.060885,100.0,100.0,0.0,28,22,383.6864559650421,0.0,1,12,0
2801,A07,604800,496853,1788810531,1,1788670823.538142,1788674106.574773,100.0,100.0,0.0,27,20,325.70074105262756,0.0,1,12,0
2802,A07,604800,496854,1788810531,1,1788674405.191083,1788677518.690372,100.0,100.0,0.0,25,18,307.7392110824585,0.0,1,9,0
2803,A07,604800,496855,1788810531,1,1788678008.2371,1788681128.432394,100.0,100.0,0.0,16,16,493.1101071834564,0.0,1,0,0
2804,A07,604800,496856,1788810531,1,1788681614.753593,1788684758.40369,100.0,100.0,0.0,16,16,474.7584218978882,0.0,1,0,0
2805,A07,604800,496857,1788810531,1,1788685213.167194,1788688368.400129,100.0,100.0,0.0,16,16,456.62884497642517,0.0,1,0,0
2806,A07,604800,496858,1788810531,484246,1788688819.987097,1788692070.109834,100.0,3.0,-97.0,8,8,2034.69890499115,-99.0,1,0,0
2807,A07,604800,496859,1789294777,0,1788692409.768033,1788695686.497661,5.0,28.0,23.0,16,16,343.10772800445557,0.0,1,0,1
2808,A07,604800,496860,1789294777,0,1788696015.751,1788699301.165011,31.0,55.0,24.0,16,16,329.06923484802246,0.0,1,0,1
2809,A07,604800,496861,1789294777,0,1788699620.220546,1788702913.67586,57.0,80.0,23.0,16,16,355.51889085769653,0.0,1,0,1
2810,A07,604800,496862,1789294777,16246,1788703226.036083,1788706514.545357,82.0,2.0,-80.0,22,20,475.4216420650482,-98.0,1,6,0
2811,A07,604800,496863,1789311023,0,1788706822.711475,1788710112.943296,4.0,24.0,20.0,16,16,327.5984981060028,0.0,1,0,1
2812,A07,604800,496864,1789311023,0,1788710417.428346,1788713711.396659,26.0,44.0,18.0,16,16,354.5567538738251,0.0,1,0,1
2813,A07,604800,496865,1789311023,0,1788714008.980925,1788717331.432451,46.0,58.0,12.0,16,16,316.0051920413971,0.0,1,0,1
2814,A07,604800,496866,1789311023,0,1788717612.031668,1788720882.702336,59.0,70.0,11.0,16,16,358.2349810600281,-1.0,1,0,1
2815,A07,604800,496867,1789311023,0,1788721221.676479,1788724506.190809,71.0,82.0,11.0,16,16,338.40275406837463,0.0,1,0,1
2816,A07,604800,496868,1789311023,0,1788724823.511846,1788725724.884165,83.0,86.0,3.0,6,6,324.3772859573364,0.0,1,0,0
2817,A08,18000,495472,1783718091,0,1783701653.147329,1783702313.168477,100.0,100.0,0.0,2,2,660.0211479663849,0.0,0,2,0
2818,A08,18000,495492,1783789720,0,1783773375.208186,1783773457.379379,100.0,100.0,0.0,2,2,82.17119312286377,0.0,0,2,0
2819,A08,18000,495493,1783789720,0,1783774980.049277,1783775588.752302,100.0,100.0,0.0,3,3,304.4840099811554,0.0,0,3,0
2820,A08,18000,495497,1783795858,0,1783791193.183046,1783791499.286054,100.0,100.0,0.0,2,2,306.1030077934265,0.0,0,2,0
2821,A08,18000,495498,1783795858,0,1783793998.454757,1783794145.877412,100.0,100.0,0.0,2,2,147.42265510559082,0.0,0,2,0
2822,A08,604800,495353,1783435547,0,1783272515.181819,1783272515.181819,100.0,100.0,0.0,1,1,,,0,1,0
2823,A08,604800,495357,1783435547,0,1783287745.940811,1783287745.940811,100.0,100.0,0.0,1,1,,,0,1,0
2824,A08,604800,495370,1783435547,0,1783332773.731427,1783332773.731427,100.0,100.0,0.0,1,1,,,0,1,0
2825,A08,604800,495472,1784249112,0,1783701653.147329,1783702313.168477,78.0,83.0,5.0,2,2,660.0211479663849,5.0,0,2,0
2826,A08,604800,495492,1784357863,0,1783773375.208186,1783773457.379379,36.0,37.0,1.0,2,2,82.17119312286377,1.0,0,2,0
2827,A08,604800,495493,1784357863,0,1783774980.049277,1783775588.752302,43.0,43.0,0.0,3,3,304.4840099811554,0.0,0,3,0
2828,A08,604800,495497,1784382658,0,1783791193.183046,1783791499.286054,32.0,32.0,0.0,2,2,306.1030077934265,0.0,0,2,0
2829,A08,604800,495498,1784382658,0,1783793998.454757,1783794145.877412,32.0,32.0,0.0,2,2,147.42265510559082,0.0,0,2,0
2830,A08,604800,495722,1785008448,0,1784600190.221485,1784602594.600825,100.0,100.0,0.0,11,11,312.47372603416443,0.0,0,11,0
2831,A08,604800,495723,1785008448,0,1784602908.63767,1784606245.40024,100.0,100.0,0.0,15,15,313.9763081073761,0.0,0,15,0
2832,A08,604800,495724,1785008448,0,1784606558.939184,1784609899.020882,100.0,100.0,0.0,16,16,313.35095596313477,0.0,0,16,0
2833,A08,604800,495725,1785008448,0,1784610198.557326,1784613524.38174,100.0,100.0,0.0,15,15,313.57973289489746,0.0,0,15,0
2834,A08,604800,495726,1785008448,0,1784613821.157709,1784615049.238532,100.0,100.0,0.0,5,5,323.71238112449646,0.0,0,5,0
2835,A08,604800,495731,1785008448,0,1784631667.597536,1784631667.597536,100.0,100.0,0.0,1,1,,,0,1,0
2836,A08,604800,495983,1785902980,0,1785540041.880072,1785542286.623885,100.0,100.0,0.0,16,16,309.74591279029846,0.0,0,16,0
2837,A08,604800,495984,1785902980,0,1785542465.372022,1785545809.719225,100.0,100.0,0.0,20,20,322.2910809516907,0.0,0,20,0
2838,A08,604800,495985,1785902980,0,1785546418.666061,1785548585.308151,100.0,100.0,0.0,9,9,341.05994606018066,0.0,0,9,0
2839,A08,604800,495987,1785902980,2,1785553453.409204,1785554972.365511,100.0,100.0,0.0,6,6,307.0504298210144,0.0,0,6,0
2840,A08,604800,496026,1786160428,0,1785696435.349386,1785697044.057298,2.0,3.0,1.0,3,3,349.96969509124756,0.0,0,3,0
2841,A08,604800,496027,1786160428,0,1785697363.24467,1785700712.193289,3.0,7.0,4.0,12,12,335.26053404808044,0.0,0,12,1
2842,A08,604800,496028,1786160428,1,1785701016.977362,1785704393.835369,8.0,12.0,4.0,12,12,334.93170619010925,0.0,0,12,1
2843,A08,604800,496029,1786160428,1,1785704698.421437,1785707984.864943,12.0,15.0,3.0,12,12,334.89435291290283,0.0,0,12,1
2844,A08,604800,496030,1786160428,1,1785708288.635251,1785711361.558212,15.0,19.0,4.0,11,11,320.1587951183319,0.0,0,11,1
2845,A08,604800,496031,1786160428,1,1785711680.880372,1785715044.68066,19.0,24.0,5.0,12,12,364.6665189266205,0.0,0,12,1
2846,A08,604800,496032,1786160428,0,1785715288.5377,1785718648.885794,25.0,31.0,6.0,12,12,363.7232120037079,0.0,0,12,1
2847,A08,604800,496033,1786160428,0,1785718953.151665,1785722299.610544,31.0,36.0,5.0,12,12,379.7583591938019,0.0,0,12,1
2848,A08,604800,496034,1786160428,0,1785722604.358303,1785725935.941742,37.0,41.0,4.0,12,12,380.2919189929962,0.0,0,12,1
2849,A08,604800,496035,1786160428,0,1785726240.251431,1785729587.928516,42.0,47.0,5.0,12,12,335.06421184539795,0.0,0,12,1
2850,A08,604800,496036,1786160428,0,1785729892.506392,1785732965.092214,47.0,51.0,4.0,11,11,335.06764006614685,0.0,0,11,1
2851,A08,604800,496037,1786160428,1,1785733238.433832,1785736570.16284,51.0,55.0,4.0,12,12,335.1748070716858,0.0,0,12,1
